"CODE","STANDORT","NAME","PROBEARTID","BEGINNPROBENAHME","ENDEPROBENAHME","PARAMETER","OPERATOR","WERT_NUM","EINHEIT","MSTLTYP","PARAMETERGRUPPEID","PARAMETERGRUPPE","BEZEICHNUNG_BAFU","PARAMETERID_BAFU"
"GU03","Belpmatten Brücke","Gürbe","S",4.10.2022 00:00:00,,"Methylbenzotriazole",,22.50,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"GU03","Belpmatten Brücke","Gürbe","S",6.12.2022 00:00:00,,"Methylbenzotriazole",,24.12,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",7.1.2020 10:41:00,,"Methylbenzotriazole","<",10.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",23.6.2020 10:30:00,,"Methylbenzotriazole","<",10.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",2.5.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",6.6.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.1.2023 00:00:00,,"Methylbenzotriazole",,6.78,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",31.1.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",28.2.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.10.2023 00:00:00,,"Methylbenzotriazole",,7.26,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",7.11.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",5.12.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",28.3.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",23.8.2023 09:45:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",4.7.2023 00:00:00,,"Methylbenzotriazole",,15.04,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",8.8.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"AM01","Uetendorf / Änteried","Amletenbach","S",5.9.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",2.5.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",6.6.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.10.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.1.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",31.1.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.2.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",7.11.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",5.12.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.3.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",4.7.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",8.8.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",5.9.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",2.5.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",6.6.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.10.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.1.2023 00:00:00,,"Methylbenzotriazole",,6.29,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",31.1.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.2.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",7.11.2023 00:00:00,,"Methylbenzotriazole",,5.64,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",5.12.2023 00:00:00,,"Methylbenzotriazole",,6.56,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.3.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",4.7.2023 00:00:00,,"Methylbenzotriazole","<",5.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",8.8.2023 00:00:00,,"Methylbenzotriazole",,62.14,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"CBA004","Grabe, Brücke","Chräbsbach","S",5.9.2023 00:00:00,,"Methylbenzotriazole",,5.96,"ng/l","Fliessgewässer","30","org. Spurenstoffe","4- und 5-Methylbenzotriazol","4-und_5-Methylbenzotriazol"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",2.5.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",6.6.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.10.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",31.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.2.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",5.12.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",7.11.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.3.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",4.7.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",8.8.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",5.9.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",2.5.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",6.6.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",3.10.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",3.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",31.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",28.2.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",7.11.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",5.12.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",28.3.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",4.7.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",8.8.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SR01","Sensematt, Brücke","Scherlibach","S",5.9.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",2.5.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",6.6.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.10.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",31.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.2.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",7.11.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",5.12.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.3.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",4.7.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",8.8.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",5.9.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",3.5.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",31.5.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",1.2.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",1.3.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",29.3.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",4.7.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",2.8.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",6.9.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",8.11.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",4.1.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",4.10.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"KI52","nach Freimettigen, Steg","Chise","S",6.12.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",3.5.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",31.5.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",1.2.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",1.3.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",29.3.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",4.7.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",2.8.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",6.9.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",8.11.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",4.1.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",4.10.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"SA51","Marfeldingen","Saane","S",6.12.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",2.5.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",6.6.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",3.10.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",3.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",31.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",28.2.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",7.11.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",5.12.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",28.3.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",4.7.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",8.8.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"WO03","Hammerschmitte, ob Brücke","Worble","S",5.9.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",2.5.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",6.6.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",3.10.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",3.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",31.1.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",28.2.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",7.11.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",5.12.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",28.3.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",4.7.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",8.8.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"RO01","Vor Mündung M","Rotache","S",5.9.2023 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",3.5.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",31.5.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",1.2.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",1.3.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",29.3.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",4.7.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",2.8.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",6.9.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
"GU03","Belpmatten Brücke","Gürbe","S",8.11.2022 00:00:00,,"2,4-D","<",20.00,"ng/l","Fliessgewässer","28","Pestizide","2,4-D","2-4-D"
